Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,carma-analytics-fotda,2024-12-18,2,2
usdot-fhwa-stol,carma-base,2024-12-18,1,1
usdot-fhwa-stol,carma-builds,2024-12-18,16,1
usdot-fhwa-stol,carma-carla-integration,2024-12-18,7,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-12-18,5,1
usdot-fhwa-stol,carma-messenger,2024-12-18,2,2
usdot-fhwa-stol,carma-msgs,2024-12-18,6,2
usdot-fhwa-stol,carma-platform,2024-12-18,30,9
usdot-fhwa-stol,carma-streets,2024-12-18,17,1
usdot-fhwa-stol,carma-time-lib,2024-12-18,17,1
usdot-fhwa-stol,cdasim,2024-12-18,35,8
usdot-fhwa-stol,connectedvcs-tools,2024-12-18,41,6
usdot-fhwa-stol,j2735decoder,2024-12-18,1,1
usdot-fhwa-stol,v2x-ros-conversion,2024-12-18,19,3
usdot-fhwa-stol,voices-poc,2024-12-18,3,2
usdot-fhwa-stol,autoware.auto,2024-12-19,16,1
usdot-fhwa-stol,carma-analytics-fotda,2024-12-19,14,7
usdot-fhwa-stol,carma-base,2024-12-19,5,1
usdot-fhwa-stol,carma-carla-integration,2024-12-19,2,2
usdot-fhwa-stol,carma-cloud,2024-12-19,8,2
usdot-fhwa-stol,carma-config,2024-12-19,13,2
usdot-fhwa-stol,carma-messenger,2024-12-19,26,3
usdot-fhwa-stol,carma-messenger-bridge,2024-12-19,1,1
usdot-fhwa-stol,carma-platform,2024-12-19,48,9
usdot-fhwa-stol,carma-utils,2024-12-19,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-12-19,1,1
usdot-fhwa-stol,cdasim,2024-12-19,37,11
usdot-fhwa-stol,connectedvcs-tools,2024-12-19,39,6
usdot-fhwa-stol,dwm1001_ros2,2024-12-19,3,1
usdot-fhwa-stol,v2x-ros-conversion,2024-12-19,31,3
usdot-fhwa-stol,WxDE,2024-12-20,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-12-20,11,2
usdot-fhwa-stol,carma-builds,2024-12-20,1,1
usdot-fhwa-stol,carma-carla-integration,2024-12-20,1,1
usdot-fhwa-stol,carma-cloud,2024-12-20,1,1
usdot-fhwa-stol,carma-config,2024-12-20,82,5
usdot-fhwa-stol,carma-j2735,2024-12-20,2,1
usdot-fhwa-stol,carma-messenger,2024-12-20,6,2
usdot-fhwa-stol,carma-messenger-bridge,2024-12-20,10,2
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2024-12-20,1,1
usdot-fhwa-stol,carma-ns3-adapter,2024-12-20,4,2
usdot-fhwa-stol,carma-platform,2024-12-20,19,7
usdot-fhwa-stol,cda1tenth-bringup,2024-12-20,9,2
usdot-fhwa-stol,cdasim,2024-12-20,21,5
usdot-fhwa-stol,connectedvcs-tools,2024-12-20,82,7
usdot-fhwa-stol,dwm1001_ros2,2024-12-20,125,1
usdot-fhwa-stol,navigation2-extensions,2024-12-20,1,1
usdot-fhwa-stol,v2x-ros-conversion,2024-12-20,37,3
usdot-fhwa-stol,carma-config,2024-12-21,2,1
usdot-fhwa-stol,carma-platform,2024-12-21,8,3
usdot-fhwa-stol,cdasim,2024-12-21,2,1
usdot-fhwa-stol,connectedvcs-tools,2024-12-21,3,2
usdot-fhwa-stol,j2735decoder,2024-12-21,16,1
usdot-fhwa-stol,ads-traffic-regs,2024-12-22,1,1
usdot-fhwa-stol,carma-1-tenth,2024-12-22,2,1
usdot-fhwa-stol,carma-cloud,2024-12-22,1,1
usdot-fhwa-stol,carma-messenger,2024-12-22,10,2
usdot-fhwa-stol,carma-msgs,2024-12-22,6,1
usdot-fhwa-stol,carma-platform,2024-12-22,8,5
usdot-fhwa-stol,carma-streets,2024-12-22,1,1
usdot-fhwa-stol,cdasim,2024-12-22,2,1
usdot-fhwa-stol,j2735decoder,2024-12-22,1,1
usdot-fhwa-stol,navigation2-extensions,2024-12-22,8,1
usdot-fhwa-stol,v2x-ros-conversion,2024-12-22,23,1
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2024-12-23,3,1
usdot-fhwa-stol,To-21-426-multivariate-piecewise-linear-ACC-car-following-model,2024-12-23,1,1
usdot-fhwa-stol,actions,2024-12-23,47,3
usdot-fhwa-stol,autoware.auto,2024-12-23,4,1
usdot-fhwa-stol,carma-analytics-fotda,2024-12-23,2,1
usdot-fhwa-stol,carma-builds,2024-12-23,30,3
usdot-fhwa-stol,carma-cloud,2024-12-23,31,3
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-12-23,1,1
usdot-fhwa-stol,carma-config,2024-12-23,7,3
usdot-fhwa-stol,carma-j2735,2024-12-23,61,3
usdot-fhwa-stol,carma-messenger,2024-12-23,32,3
usdot-fhwa-stol,carma-messenger-bridge,2024-12-23,2,1
usdot-fhwa-stol,carma-ns3-adapter,2024-12-23,3,1
usdot-fhwa-stol,carma-platform,2024-12-23,66,11
usdot-fhwa-stol,carma-ssc-interface-wrapper,2024-12-23,23,2
usdot-fhwa-stol,carma-time-lib,2024-12-23,11,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-12-23,1,1
usdot-fhwa-stol,cda-telematics,2024-12-23,7,2
usdot-fhwa-stol,cda1tenth-bringup,2024-12-23,1,1
usdot-fhwa-stol,cdasim,2024-12-23,6,4
usdot-fhwa-stol,connectedvcs-tools,2024-12-23,13,7
usdot-fhwa-stol,devops,2024-12-23,1,1
usdot-fhwa-stol,navigation2-extensions,2024-12-23,1,1
usdot-fhwa-stol,scenario-runner,2024-12-23,1,1
usdot-fhwa-stol,v2x-emulator,2024-12-23,2,1
usdot-fhwa-stol,v2x-ros-conversion,2024-12-23,122,4
usdot-fhwa-stol,voices-poc,2024-12-23,2,1
usdot-fhwa-stol,WxDE,2024-12-24,1,1
usdot-fhwa-stol,actions,2024-12-24,16,2
usdot-fhwa-stol,carma-analytics-fotda,2024-12-24,3,1
usdot-fhwa-stol,carma-base,2024-12-24,6,1
usdot-fhwa-stol,carma-builds,2024-12-24,9,1
usdot-fhwa-stol,carma-cloud,2024-12-24,3,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-12-24,1,1
usdot-fhwa-stol,carma-config,2024-12-24,28,5
usdot-fhwa-stol,carma-j2735,2024-12-24,51,2
usdot-fhwa-stol,carma-messenger,2024-12-24,34,4
usdot-fhwa-stol,carma-messenger-bridge,2024-12-24,4,1
usdot-fhwa-stol,carma-msgs,2024-12-24,23,2
usdot-fhwa-stol,carma-platform,2024-12-24,58,6
usdot-fhwa-stol,carma-ssc-interface-wrapper,2024-12-24,44,2
usdot-fhwa-stol,carma-utils,2024-12-24,7,2
usdot-fhwa-stol,carma-web-ui,2024-12-24,5,1
usdot-fhwa-stol,cav-education,2024-12-24,2,1
usdot-fhwa-stol,cda-telematics,2024-12-24,3,1
usdot-fhwa-stol,cdasim,2024-12-24,180,5
usdot-fhwa-stol,connectedvcs-tools,2024-12-24,8,6
usdot-fhwa-stol,dwm1001_ros2,2024-12-24,2,2
usdot-fhwa-stol,j2735decoder,2024-12-24,2,2
usdot-fhwa-stol,navigation2-extensions,2024-12-24,6,2
usdot-fhwa-stol,v2x-emulator,2024-12-24,3,1
usdot-fhwa-stol,v2x-ros-conversion,2024-12-24,235,3
usdot-fhwa-stol,autoware.auto,2024-12-25,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-12-25,1,1
usdot-fhwa-stol,carma-builds,2024-12-25,1,1
usdot-fhwa-stol,carma-config,2024-12-25,3,3
usdot-fhwa-stol,carma-platform,2024-12-25,8,4
usdot-fhwa-stol,cda-telematics,2024-12-25,1,1
usdot-fhwa-stol,cdasim,2024-12-25,1,1
usdot-fhwa-stol,connectedvcs-tools,2024-12-25,3,2
usdot-fhwa-stol,actions,2024-12-26,1,1
usdot-fhwa-stol,ads-traffic-regs,2024-12-26,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-12-26,18,4
usdot-fhwa-stol,carma-base,2024-12-26,26,2
usdot-fhwa-stol,carma-config,2024-12-26,1,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2024-12-26,1,1
usdot-fhwa-stol,carma-j2735,2024-12-26,1,1
usdot-fhwa-stol,carma-messenger,2024-12-26,1,1
usdot-fhwa-stol,carma-msgs,2024-12-26,6,1
usdot-fhwa-stol,carma-platform,2024-12-26,67,9
usdot-fhwa-stol,carma-ssc-interface-wrapper,2024-12-26,2,1
usdot-fhwa-stol,carma-utils,2024-12-26,6,1
usdot-fhwa-stol,carma-web-ui,2024-12-26,2,1
usdot-fhwa-stol,cdasim,2024-12-26,98,8
usdot-fhwa-stol,connectedvcs-tools,2024-12-26,12,2
usdot-fhwa-stol,dwm1001_ros2,2024-12-26,1,1
usdot-fhwa-stol,navigation2-extensions,2024-12-26,2,1
usdot-fhwa-stol,v2x-ros-conversion,2024-12-26,44,3
usdot-fhwa-stol,WxDE,2024-12-27,3,1
usdot-fhwa-stol,actions,2024-12-27,3,1
usdot-fhwa-stol,carma-analytics-fotda,2024-12-27,1,1
usdot-fhwa-stol,carma-config,2024-12-27,19,5
usdot-fhwa-stol,carma-delphi-esr-driver,2024-12-27,2,1
usdot-fhwa-stol,carma-j2735,2024-12-27,1,1
usdot-fhwa-stol,carma-messenger,2024-12-27,2,2
usdot-fhwa-stol,carma-messenger-bridge,2024-12-27,2,1
usdot-fhwa-stol,carma-platform,2024-12-27,16,9
usdot-fhwa-stol,carma-streets,2024-12-27,4,1
usdot-fhwa-stol,carma-vehicle-model-framework,2024-12-27,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-12-27,1,1
usdot-fhwa-stol,cave-lite,2024-12-27,1,1
usdot-fhwa-stol,cdasim,2024-12-27,59,7
usdot-fhwa-stol,connectedvcs-tools,2024-12-27,103,5
usdot-fhwa-stol,devops,2024-12-27,38,1
usdot-fhwa-stol,v2x-ros-conversion,2024-12-27,10,2
usdot-fhwa-stol,carma-platform,2024-12-28,1,1
usdot-fhwa-stol,carma-web-ui,2024-12-28,1,1
usdot-fhwa-stol,cdasim,2024-12-28,2,2
usdot-fhwa-stol,connectedvcs-tools,2024-12-28,1,1
usdot-fhwa-stol,devops,2024-12-28,46,1
usdot-fhwa-stol,infrastructure-camera-detection-and-tracking,2024-12-28,9,2
usdot-fhwa-stol,.github,2024-12-29,13,1
usdot-fhwa-stol,carma-j2735,2024-12-29,1,1
usdot-fhwa-stol,cdasim,2024-12-29,2,1
usdot-fhwa-stol,connectedvcs-tools,2024-12-29,2,2
usdot-fhwa-stol,devops,2024-12-29,22,1
usdot-fhwa-stol,j2735decoder,2024-12-29,2,1
usdot-fhwa-stol,carma-carla-integration,2024-12-30,1,1
usdot-fhwa-stol,carma-cloud,2024-12-30,3,2
usdot-fhwa-stol,carma-config,2024-12-30,24,3
usdot-fhwa-stol,carma-j2735,2024-12-30,1,1
usdot-fhwa-stol,carma-ns3-adapter,2024-12-30,1,1
usdot-fhwa-stol,carma-platform,2024-12-30,40,7
